Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
L' intèrpret es va afegir amb aquest gest a la llarga llista d' estrelles que ajuden econòmicament els companys de professió que apareixen en els anuncis de televisió i que estan en vaga des de fa cinc mesos .,L' intèrpret es va afegir amb aquest gest,L' intèrpret es va afegir a la llarga llista d' estrelles que ajuden econòmicament els companys de professió que apareixen en els anuncis de televisió i que estan en vaga des de fa cinc mesos,L' intèrpret es va afegir amb gest,L' intèrpret es va afegir a llista,amb gest,a llista,afegir,amb aquest gest,a la llarga llista d' estrelles que ajuden econòmicament els companys de professió que apareixen en els anuncis de televisió i que estan en vaga des de fa cinc mesos,3,30,amb,a,gest,llista,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Després que l' experiència liberal hagi fracassat , el testimoni passa a una nova generació que es troba sense model , amb tots els problemes acumulats i augmentats : els que han estat llegats amb la runa de l' Estat soviètic i els engendrats pel capitalisme salvatge , en un país sense societat civil i amb una classe mitjana en formació que va ser espoliada per la crisi d' agost del 1998 .","Després que l' experiència liberal hagi fracassat , el testimoni passa a una nova generació que es troba sense model","Després que l' experiència liberal hagi fracassat , el testimoni passa a una nova generació que es troba , amb tots els problemes acumulats i augmentats : els que han estat llegats amb la runa de l' Estat soviètic i els engendrats pel capitalisme salvatge , en un país sense societat civil i amb una classe mitjana en formació que va ser espoliada per la crisi d' agost del 1998","Després que l' experiència liberal hagi fracassat , el testimoni passa a una nova generació que es troba sense model","Després que l' experiència liberal hagi fracassat , el testimoni passa a una nova generació que es troba amb problemes",sense model,amb problema,trobar,sense model,", amb tots els problemes acumulats i augmentats : els que han estat llegats amb la runa de l' Estat soviètic i els engendrats pel capitalisme salvatge , en un país sense societat civil i amb una classe mitjana en formació que va ser espoliada per la crisi d' agost del 1998",2,52,sense,amb,model,problema,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Putin és un típic producte de la nomenclatura , del sector modernitzador , un dels agents i analistes del KGB que a principis dels anys 80 , des de l' observatori de Berlín i sota la direcció de Iuri Andrópov , conscients d' haver perdut la guerra freda , van establir el diagnòstic de la crisi terminal del règim que va desencadenar el remei precipitat de la perestroika .","Putin és un típic producte de la nomenclatura , del sector modernitzador , un dels agents i analistes del KGB que a principis dels anys 80","Putin és un típic producte de la nomenclatura , del sector modernitzador , un dels agents i analistes del KGB que , des de l' observatori de Berlín i sota la direcció de Iuri Andrópov ,","Putin és un típic producte de la nomenclatura , del sector modernitzador , un dels agents i analistes del KGB que a principis","Putin és un típic producte de la nomenclatura , del sector modernitzador , un dels agents i analistes del KGB que des observatori",a principi,des observatori,establir,a principis dels anys 80,", des de l' observatori de Berlín i sota la direcció de Iuri Andrópov ,",5,15,a,des,principi,observatori,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"Però per qui ha escoltat atentament els seus discursos , no existia aquesta transformació , ja que el senyor Otegi sempre ha afirmat substancialment el mateix : el sofriment que ha recaigut sobre la societat basca en forma de violència terrorista no és degut a la pervivència d' ETA , sinó a la divisió del nacionalisme .","Però per qui ha escoltat atentament els seus discursos , no existia aquesta transformació , ja que el senyor Otegi sempre ha afirmat substancialment el mateix : el sofriment que ha recaigut sobre la societat basca","Però per qui ha escoltat atentament els seus discursos , no existia aquesta transformació , ja que el senyor Otegi sempre ha afirmat substancialment el mateix : el sofriment que ha recaigut en forma de violència terrorista","Però per qui ha escoltat atentament els seus discursos , no existia aquesta transformació , ja que el senyor Otegi sempre ha afirmat substancialment el mateix : el sofriment que ha recaigut sobre societat","Però per qui ha escoltat atentament els seus discursos , no existia aquesta transformació , ja que el senyor Otegi sempre ha afirmat substancialment el mateix : el sofriment que ha recaigut en forma",sobre societat,en forma,recaure,sobre la societat basca,en forma de violència terrorista,4,5,sobre,en,societat,forma,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El president de Caixa de Girona , Arcadi Calzada , ha mostrat aquest migdia a Prada la seva por davant la possibilitat que un canvi en la legislació modifiqui l' estatut jurídic de les caixes i obri la porta a un procés de privatitzacions que limiti l' autonomia financera de Catalunya .","El president de Caixa de Girona , Arcadi Calzada , ha mostrat aquest migdia a Prada","El president de Caixa de Girona , Arcadi Calzada , ha mostrat aquest migdia davant la possibilitat que un canvi en la legislació modifiqui l' estatut jurídic de les caixes i obri la porta a un procés de privatitzacions que limiti l' autonomia financera de Catalunya","El president de Caixa de Girona , Arcadi Calzada , ha mostrat aquest migdia a Prada","El president de Caixa de Girona , Arcadi Calzada , ha mostrat aquest migdia davant possibilitat",a Prada,davant possibilitat,mostrar,a Prada,davant la possibilitat que un canvi en la legislació modifiqui l' estatut jurídic de les caixes i obri la porta a un procés de privatitzacions que limiti l' autonomia financera de Catalunya,2,32,a,davant,Prada,possibilitat,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Farà un concert amb ells al Covent Garden el 27 de desembre , i l' òpera Pagliacci , a Santander .",Farà un concert amb ells,Farà un concert al Covent Garden,Farà un concert amb ells,Farà un concert al Covent,amb ell,al Covent,fer,amb ells,al Covent Garden,2,3,amb,al,ell,Covent,PRON,PROPN,prepositional,prepositional,Postverbal,Catalan
"És el moment del Real Audio , un so de baixa qualitat però que permet que una mica més de mig centenar d' internautes es connectin a la vegada a l' emissora i converteixin l' ordinador en un transistor .","És el moment del Real Audio , un so de baixa qualitat però que permet que una mica més de mig centenar d' internautes es connectin a la vegada","És el moment del Real Audio , un so de baixa qualitat però que permet que una mica més de mig centenar d' internautes es connectin a l' emissora","És el moment del Real Audio , un so de baixa qualitat però que permet que una mica més de mig centenar d' internautes es connectin a vegada","És el moment del Real Audio , un so de baixa qualitat però que permet que una mica més de mig centenar d' internautes es connectin a emissora",a vegada,a emissora,connectar,a la vegada,a l' emissora,3,3,a,a,vegada,emissora,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
La programació d' aquesta cadena s' emetrà avui des de les dotze del migdia fins a les vuit del vespre des del vestíbul central del Maremàgnum amb motiu de la campanya de recollida de joguines Una joguina per un somriure .,La programació d' aquesta cadena s' emetrà avui des de les dotze del migdia fins a les vuit del vespre des del vestíbul central del Maremàgnum,La programació d' aquesta cadena s' emetrà avui des de les dotze del migdia fins a les vuit del vespre amb motiu de la campanya de recollida de joguines Una joguina per un somriure,La programació d' aquesta cadena s' emetrà avui des de les dotze del migdia fins a les vuit del vespre des vestíbul,La programació d' aquesta cadena s' emetrà avui des de les dotze del migdia fins a les vuit del vespre amb campanya,des vestíbul,amb campanya,emetre,des del vestíbul central del Maremàgnum,amb motiu de la campanya de recollida de joguines Una joguina per un somriure,6,14,des,amb,vestíbul,campanya,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El Ministeri de Foment ha imposat sis multes a Antena 3 TV des del 1997 ( en total , 32,7 milions de pessetes ) , per incompliments de la llei de TV sense fronteres ( interrupcions publicitàries i identificació d' espots ) .",El Ministeri de Foment ha imposat sis multes a Antena 3 TV des del 1997,"El Ministeri de Foment ha imposat sis multes a Antena 3 TV , per incompliments de la llei de TV sense fronteres ( interrupcions publicitàries i identificació d' espots )",El Ministeri de Foment ha imposat sis multes a Antena 3 TV des 1997,El Ministeri de Foment ha imposat sis multes a Antena 3 TV per incompliments,des 1997,per incompliment,imposar,des del 1997,", per incompliments de la llei de TV sense fronteres ( interrupcions publicitàries i identificació d' espots )",3,18,des,per,1997,incompliment,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Segons una resposta parlamentària , les sancions a Tele 5 en aquests anys pugen a 30,69 milions , i les de TVE , a 26,54 milions .","Segons una resposta parlamentària ,",en aquests anys,Segons resposta,en anys,segons resposta,en any,pujar,"Segons una resposta parlamentària ,",en aquests anys,5,3,segons,en,resposta,any,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
C + ha estat multada en una sola ocasió amb cinc milions de pessetes .,C + ha estat multada en una sola ocasió,C + ha estat multada amb cinc milions de pessetes,C + ha estat multada en ocasió,C + ha estat multada amb milions,en ocasió,amb milió,multar,en una sola ocasió,amb cinc milions de pessetes,4,5,en,amb,ocasió,milió,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Noddy Holder , el cantant del grup Slade , que va obtenir certa notorietat en l' escena glam-rock dels anys 70 amb la cançó ' Cum on feel the noize ' , també ha acabat vinculat al món de la pintura , però d' una altra manera no tan gratificant com , per exemple , Paul McCartney .","Noddy Holder , el cantant del grup Slade , que va obtenir certa notorietat en l' escena glam-rock dels anys 70","Noddy Holder , el cantant del grup Slade , que va obtenir certa notorietat amb la cançó ' Cum on feel the noize '","Noddy Holder , el cantant del grup Slade , que va obtenir certa notorietat en escena","Noddy Holder , el cantant del grup Slade , que va obtenir certa notorietat amb cançó",en escena,amb cançó,obtenir,en l' escena glam-rock dels anys 70,amb la cançó ' Cum on feel the noize ',7,10,en,amb,escena,cançó,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Alturo va assegurar a l' inici del curs que les classes havien començat a Lleida "" amb total normalitat "" .",Alturo va assegurar a l' inici del curs que les classes havien començat a Lleida,"Alturo va assegurar a l' inici del curs que les classes havien començat "" amb total normalitat """,Alturo va assegurar a l' inici del curs que les classes havien començat a Lleida,Alturo va assegurar a l' inici del curs que les classes havien començat amb normalitat,a Lleida,amb normalitat,començar,a Lleida,""" amb total normalitat """,2,5,a,amb,Lleida,normalitat,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Un avió ultramodern es queda sense combustible en ple vol , a causa d' una sèrie d' errors en els indicadors manuals .",Un avió ultramodern es queda sense combustible en ple vol,"Un avió ultramodern es queda sense combustible , a causa d' una sèrie d' errors en els indicadors manuals",Un avió ultramodern es queda sense combustible en vol,Un avió ultramodern es queda sense combustible a sèrie,en vol,a sèrie,quedar,en ple vol,", a causa d' una sèrie d' errors en els indicadors manuals",3,12,en,a,vol,sèrie,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Llegendes , dibuixos , pintures i fotografies serveixen de suport a l' artista Perejaume per reflexionar sobre la territorialitat del llenguatge en una exposició que reuneix a la galeria Joan Prats de Barcelona la seva obra més recent .","Llegendes , dibuixos , pintures i fotografies serveixen de suport","Llegendes , dibuixos , pintures i fotografies serveixen en una exposició que reuneix a la galeria Joan Prats de Barcelona la seva obra més recent","Llegendes , dibuixos , pintures i fotografies serveixen de suport","Llegendes , dibuixos , pintures i fotografies serveixen en exposició",de suport,en exposició,servir,de suport,en una exposició que reuneix a la galeria Joan Prats de Barcelona la seva obra més recent,2,17,de,en,suport,exposició,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La gran incògnita fa que les fotografies de la filla petita de Rainier estiguin sent objecte de tota mena d' anàlisis , sense que fins a aquest moment es pugui assegurar que la panxeta de què fa gala es degui a un embaràs o al procés de degradació física que l' ha portat de princesa a captaire .","La gran incògnita fa que les fotografies de la filla petita de Rainier estiguin sent objecte de tota mena d' anàlisis , sense que fins a aquest moment es pugui assegurar que la panxeta de què fa gala es degui a un embaràs o al procés de degradació física que l' ha portat de princesa","La gran incògnita fa que les fotografies de la filla petita de Rainier estiguin sent objecte de tota mena d' anàlisis , sense que fins a aquest moment es pugui assegurar que la panxeta de què fa gala es degui a un embaràs o al procés de degradació física que l' ha portat a captaire","La gran incògnita fa que les fotografies de la filla petita de Rainier estiguin sent objecte de tota mena d' anàlisis , sense que fins a aquest moment es pugui assegurar que la panxeta de què fa gala es degui a un embaràs o al procés de degradació física que l' ha portat de princesa","La gran incògnita fa que les fotografies de la filla petita de Rainier estiguin sent objecte de tota mena d' anàlisis , sense que fins a aquest moment es pugui assegurar que la panxeta de què fa gala es degui a un embaràs o al procés de degradació física que l' ha portat a captaire",de princesa,a captaire,portar,de princesa,a captaire,2,2,de,a,princesa,captaire,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
